Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,508334;0,083880;0,126700;5,721519;8858,787409;-9760572839,581146;0,003393;0,250000;20,920798;0,065767;0,060933;0,859107;0,277848;0,118807;0,026711;0,005912;0,012516;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;0,508894;0,084610;0,129777;5,720637;8845,980952;-9666009283,908400;0,002967;0,250000;21,080035;0,061006;0,068771;0,773852;0,313850;0,119624;0,025084;0,009095;0,006258;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;0,523641;0,079630;0,121624;5,743149;8917,509241;-13118785815,699564;0,004266;0,250000;23,437168;0,058041;0,063583;0,795775;0,278553;0,111260;0,030050;0,008186;0,011264;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;0,536795;0,073240;0,108323;5,755736;8986,781713;-15742032996,532183;0,003129;0,250000;25,227915;0,054917;0,053406;0,787456;0,266073;0,087979;0,018333;0,010459;0,005000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;0,508266;0,083650;0,129839;5,713235;8853,255157;-8481937878,019308;0,002268;0,250000;20,353675;0,059980;0,069859;0,781690;0,301527;0,125140;0,030000;0,003638;0,008772;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;0,502266;0,087350;0,131088;5,717043;8819,395036;-9219648580,621195;0,003376;0,250000;20,560938;0,067561;0,063527;0,822695;0,313688;0,119176;0,030100;0,007741;0,007509;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;0,509444;0,084530;0,130316;5,723387;8847,178925;-10125528163,924881;0,002502;0,250000;21,313558;0,061580;0,068736;0,797203;0,300571;0,123684;0,020067;0,007731;0,012516;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;0,509051;0,084720;0,132924;5,721378;8846,466608;-9485019128,377830;0,002583;0,250000;21,001731;0,060163;0,072760;0,793706;0,328264;0,117555;0,030201;0,010009;0,011264;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;0,526947;0,077790;0,116467;5,744598;8938,522301;-13474098645,702032;0,004167;0,250000;23,707635;0,057477;0,058990;0,755319;0,277284;0,102576;0,043624;0,006367;0,008761;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;0,510997;0,083650;0,129094;5,723445;8860,170616;-10109856274,768126;0,003402;0,250000;21,360158;0,060566;0,068528;0,823944;0,326349;0,110713;0,021776;0,007741;0,010000;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
11;0,522542;0,078770;0,117789;5,735050;8922,829078;-11550987817,974958;0,003085;0,250000;22,501331;0,058189;0,059601;0,763251;0,278626;0,106535;0,033670;0,005457;0,007500;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
12;0,492648;0,091580;0,138443;5,699803;8770,988560;-6737548875,664788;0,006658;0,250000;19,034088;0,065940;0,072503;0,848057;0,323773;0,130328;0,043406;0,005007;0,006274;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
13;0,523029;0,080050;0,122227;5,741849;8916,909073;-12770170085,729523;0,007342;0,250000;23,221492;0,058290;0,063937;0,796491;0,285533;0,111136;0,015050;0,010464;0,008794;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
14;0,487995;0,093750;0,149839;5,696720;8748,178914;-6367775188,238813;0,003537;0,250000;18,660627;0,065296;0,084543;0,844828;0,375316;0,135814;0,038721;0,006821;0,006258;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
15;0,513971;0,083170;0,123801;5,728527;8867,733732;-10763016255,508442;0,003603;0,250000;21,947953;0,060891;0,062910;0,737226;0,292543;0,116566;0,035058;0,006818;0,011250;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
16;0,500843;0,087670;0,139795;5,713172;8814,290386;-8653319726,128070;0,004590;0,250000;20,173590;0,062802;0,076993;0,855172;0,350000;0,122987;0,036913;0,006824;0,001250;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
17;0,533154;0,075070;0,115900;5,751454;8971,568123;-14572919122,269022;0,004226;0,250000;24,503350;0,054274;0,061625;0,759717;0,297657;0,094993;0,033501;0,005002;0,012516;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
18;0,529595;0,076850;0,115691;5,750034;8950,153360;-14320166775,158398;0,004050;0,250000;24,264380;0,056938;0,058752;0,824561;0,285896;0,093127;0,033445;0,010005;0,006250;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
19;0,514255;0,082040;0,126987;5,730982;8879,377870;-11351744752,454844;0,002071;0,250000;22,037827;0,062286;0,064701;0,804878;0,292220;0,117121;0,031720;0,009103;0,007500;4250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
