Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,569360;0,088540;0,135800;5,828402;9127,804490;-17779594006,223480;0,003747;0,250000;29,486309;0,064523;0,071277;0,866438;0,321678;0,120906;0,046745;0,008193;0,003750;4750,000000;62,107943;10,889322;5,154242;2,015367;1,001048;3,001150;6,000000
2;0,573734;0,086220;0,135691;5,831954;9153,473489;-18252110165,370800;0,003843;0,250000;29,909839;0,062657;0,073033;0,747368;0,340938;0,122819;0,033445;0,008197;0,011250;4750,000000;60,505765;10,930283;5,159001;2,012616;1,001605;3,002863;6,000000
3;0,595836;0,078030;0,119052;5,858305;9259,222404;-24089850459,300835;0,003574;0,250000;34,394193;0,055948;0,063105;0,731707;0,275796;0,110116;0,028476;0,009095;0,011264;4750,000000;60,000951;10,750659;5,136206;2,010673;1,001277;3,004866;6,000000
4;0,612242;0,071840;0,104372;5,882281;9352,660844;-30002233362,458540;0,002405;0,250000;38,630459;0,056317;0,048056;0,743860;0,245067;0,088288;0,021703;0,009099;0,013767;4750,000000;59,945542;10,643018;5,096751;2,006348;1,001415;3,004658;6,000000
5;0,566328;0,089600;0,141216;5,822241;9114,170069;-16204241921,609438;0,002604;0,250000;28,542944;0,063300;0,077916;0,780919;0,337357;0,134869;0,031826;0,006824;0,015038;4750,000000;60,934346;10,930212;5,177419;2,011686;1,001119;3,006178;6,000000
6;0,579542;0,083360;0,129480;5,837960;9185,577411;-19937264510,159225;0,003408;0,250000;30,970573;0,062022;0,067459;0,821678;0,326996;0,112950;0,015050;0,006367;0,008750;4750,000000;61,391662;10,903232;5,141258;2,006025;1,001213;3,003488;6,000000
7;0,581499;0,083400;0,130430;5,841161;9181,318591;-20428585868,845146;0,002849;0,250000;31,582642;0,058563;0,071868;0,737024;0,327192;0,116764;0,031720;0,006372;0,015000;4750,000000;60,203313;10,893049;5,151752;2,008370;1,000970;3,006341;6,000000
8;0,579812;0,084010;0,126968;5,837413;9176,310401;-19412122053,047440;0,003687;0,250000;30,963656;0,060557;0,066411;0,772727;0,302799;0,115600;0,035117;0,008189;0,008761;4750,000000;60,828723;10,840807;5,146568;2,013480;1,001400;3,003278;6,000000
9;0,596765;0,077680;0,114349;5,862248;9268,180523;-24873103751,337280;0,003642;0,250000;34,930366;0,059595;0,054754;0,796429;0,267302;0,101342;0,021776;0,007734;0,008783;4750,000000;61,076106;10,708999;5,120636;2,007987;1,001087;3,004190;6,000000
10;0,574556;0,086700;0,132768;5,834914;9150,661676;-19223537216,849827;0,003869;0,250000;30,648844;0,062752;0,070016;0,840426;0,338217;0,113723;0,038591;0,005912;0,005013;4750,000000;61,567318;10,925013;5,141765;2,011302;1,000861;3,002892;6,000000
