Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,093808;0,096890;0,153062;4,992810;6952,205286;74511452,532731;0,002091;0,143900;2,154694;0,067097;0,085965;0,888889;0,438138;0,118386;0,033389;0,008189;0,010025;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;0,101935;0,093030;0,152683;4,999038;6984,659632;-220720963,198084;0,002521;0,156159;2,293683;0,059601;0,093082;0,840426;0,427116;0,126988;0,035000;0,006824;0,003750;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;0,114792;0,085630;0,138296;5,012998;7049,041607;-919264556,569137;0,003101;0,175107;2,546510;0,057111;0,081185;0,871429;0,384664;0,108701;0,025000;0,006364;0,008761;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;0,113747;0,087020;0,138265;5,015446;7041,353019;-1085926743,152622;0,002280;0,174081;2,593008;0,059458;0,078807;0,848797;0,382857;0,106774;0,026711;0,008636;0,013750;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;0,095374;0,096460;0,161879;4,989666;6954,002762;135824547,322229;0,002532;0,146220;2,151177;0,059167;0,102711;0,838028;0,478703;0,131379;0,026756;0,003638;0,005006;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;0,083836;0,103870;0,168568;4,986566;6897,934880;242544331,880833;0,002285;0,129224;2,070368;0,068537;0,100030;0,897163;0,485623;0,139144;0,031773;0,004545;0,008761;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;0,103682;0,091670;0,151310;4,999339;6992,337741;-295507246,857130;0,002821;0,158590;2,311935;0,058569;0,092742;0,850174;0,428028;0,119480;0,045226;0,009099;0,002500;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;0,106214;0,090100;0,143694;4,999331;7003,937709;-266553304,644396;0,004512;0,162197;2,321462;0,058063;0,085631;0,854671;0,408307;0,109614;0,043333;0,006372;0,011250;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;0,116661;0,083900;0,131486;5,013614;7064,261732;-923991686,419911;0,002188;0,177988;2,558381;0,059043;0,072443;0,863309;0,346913;0,107788;0,031879;0,005909;0,006258;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;0,098047;0,095610;0,155127;4,996389;6961,440491;-167956406,192241;0,004217;0,150137;2,258062;0,061163;0,093964;0,907143;0,460710;0,117792;0,028476;0,005457;0,002509;1500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
