Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,035547;0,061340;0,114046;4,723238;6390,243955;-9384066021,414812;0,004620;0,040000;1,250794;0,038415;0,075630;0,648829;0,385625;0,070253;0,015000;0,000910;0,002500;0,000000;77,759061;12,921382;5,382344;2,018980;1,000709;3,003602;6,000200
2;-0,113910;0,090510;0,163047;4,581214;6072,061393;-7924018772,552185;0,004336;0,040000;0,782202;0,061655;0,101391;0,647651;0,511599;0,135111;0,015000;0,000909;0,001250;0,000000;79,486306;14,182929;5,712112;2,038636;1,000315;3,001500;6,000600
3;-0,046807;0,064020;0,118024;4,699446;6335,580149;-9097885649,039955;0,003675;0,040000;1,156314;0,041308;0,076715;0,570000;0,388125;0,083815;0,011667;0,001818;0,000000;0,000000;75,916282;12,928252;5,466683;2,020586;1,000946;3,000000;5,998600
4;-0,164425;0,144760;0,216904;4,537127;5895,074106;-7522311375,425312;0,004792;0,040000;0,655587;0,077809;0,139095;0,662207;0,585060;0,226423;0,023333;0,001364;0,001250;0,000000;78,114775;14,513897;5,875879;2,042599;1,000285;3,003101;6,000200
5;-0,147761;0,112800;0,205691;4,551640;5950,611082;-7613720646,387231;0,004710;0,040000;0,689471;0,074241;0,131450;0,686869;0,536723;0,216511;0,021667;0,002273;0,003750;0,000000;79,962120;14,190104;5,890026;2,036568;1,001358;3,008506;5,999800
6;-0,065425;0,070540;0,130639;4,662434;6247,520899;-8744517392,650898;0,003518;0,040000;1,038631;0,044213;0,086426;0,652174;0,432770;0,091798;0,003333;0,001364;0,001250;0,000000;79,761084;13,593698;5,502508;2,002534;1,000600;3,003451;6,001400
7;-0,111934;0,090390;0,164632;4,587889;6075,062098;-7993888642,647288;0,003640;0,040000;0,802497;0,060649;0,103983;0,652174;0,515361;0,136253;0,020000;0,000909;0,001250;0,000000;78,034742;14,127356;5,736901;2,033649;1,000255;3,000300;5,999600
8;-0,059924;0,068780;0,123349;4,676278;6277,930389;-8770541138,404823;0,003864;0,040000;1,061887;0,046619;0,076731;0,597315;0,412133;0,084463;0,015000;0,003182;0,000000;0,000000;74,579481;13,197164;5,503268;2,021574;1,001831;3,000000;6,000600
9;-0,090863;0,081600;0,142986;4,629600;6145,504239;-8437773515,114037;0,003041;0,040000;0,921860;0,059035;0,083950;0,653333;0,475862;0,100667;0,021667;0,001364;0,006250;0,000000;79,145604;13,782501;5,561373;2,031322;1,000424;3,008155;5,998600
10;-0,049855;0,065310;0,122625;4,691092;6322,853077;-8933823574,169306;0,002830;0,040000;1,119121;0,039508;0,083117;0,650000;0,419274;0,077333;0,010000;0,002273;0,002500;0,000000;79,236863;13,250050;5,445655;2,015095;1,001631;3,003702;6,000000
11;-0,168001;0,151070;0,228497;4,538291;5879,766169;-7488417232,965569;0,003384;0,040000;0,650358;0,079704;0,148793;0,627517;0,594865;0,248498;0,028381;0,004548;0,001250;0,000000;75,524357;14,634545;5,904894;2,049080;1,002559;3,003301;6,000600
12;-0,059778;0,068780;0,123662;4,676224;6282,454201;-8786469850,805727;0,002596;0,040000;1,063333;0,046423;0,077239;0,612795;0,405000;0,087797;0,006667;0,002727;0,001250;0,000000;75,339110;13,172143;5,499039;2,012285;1,000746;3,001000;5,999800
13;-0,105570;0,086780;0,153122;4,598228;6095,662756;-8118667144,881976;0,004798;0,040000;0,830327;0,061849;0,091273;0,671141;0,485285;0,120471;0,006667;0,003183;0,002500;0,000000;81,055320;13,884828;5,667567;2,014115;1,001267;3,004652;5,999600
14;-0,090946;0,081000;0,144472;4,626010;6150,002592;-8322148000,285573;0,003586;0,040000;0,901596;0,057029;0,087444;0,638796;0,479023;0,104912;0,016667;0,001818;0,002500;0,000000;79,501777;13,673546;5,604350;2,023225;1,000830;3,003201;5,998800
