Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,479445;0,066140;0,105964;5,657778;8762,580063;-10268942110,532024;0,005318;0,250000;18,354663;0,056234;0,049730;0,826667;0,231539;0,089190;0,030000;0,007273;0,007500;3750,000000;95,128527;12,610161;5,413049;2,027427;1,003810;3,012368;5,999400
2;0,453436;0,075290;0,126663;5,618324;8630,403026;-5407159853,791815;0,003250;0,250000;15,230241;0,059430;0,067234;0,780000;0,305816;0,112767;0,030000;0,004545;0,010000;3750,000000;94,849365;13,532701;5,586310;2,047097;1,003616;3,016531;6,001200
3;0,427096;0,085980;0,140284;5,590318;8504,933485;-2577992366,679684;0,004497;0,250000;13,215874;0,071443;0,068841;0,820000;0,301001;0,139840;0,033333;0,007731;0,011250;3750,000000;96,178628;13,436194;5,767740;2,062758;1,003852;3,015571;5,999200
4;0,427226;0,084970;0,138355;5,587038;8507,548351;-2247958482,779058;0,003004;0,250000;13,046543;0,070928;0,067427;0,810000;0,303940;0,136030;0,023333;0,010005;0,007500;3750,000000;96,200018;13,505356;5,760900;2,038950;1,006010;3,014217;6,000200
5;0,426838;0,086050;0,145044;5,587593;8502,233568;-2287735895,978996;0,002543;0,250000;13,103440;0,068421;0,076623;0,820000;0,352720;0,133837;0,031667;0,006364;0,006250;3750,000000;96,076117;14,148326;5,716829;2,064778;1,002808;3,010362;5,999600
6;0,453207;0,076100;0,126713;5,624508;8617,477476;-6610494338,468265;0,002649;0,250000;15,843166;0,061306;0,065407;0,846667;0,281875;0,115359;0,036667;0,004091;0,015000;3750,000000;97,246697;13,269218;5,561590;2,052720;1,001849;3,031682;6,002700
7;0,441271;0,080300;0,130439;5,608811;8575,025384;-4258987579,995171;0,003568;0,250000;14,340879;0,068421;0,062019;0,756667;0,292058;0,126695;0,028333;0,006364;0,011250;3750,000000;92,727559;13,373079;5,668264;2,047358;1,002711;3,012363;5,999200
8;0,463276;0,071970;0,118736;5,635856;8677,237122;-7424836863,743686;0,003878;0,250000;16,471512;0,059718;0,059018;0,770000;0,263125;0,109604;0,026711;0,009545;0,006250;3750,000000;93,314264;12,976274;5,543922;2,039484;1,004885;3,014467;5,999400
9;0,459874;0,073190;0,122749;5,628371;8659,068183;-6766115200,722944;0,004801;0,250000;16,043132;0,057823;0,064926;0,803333;0,289375;0,107826;0,030000;0,004548;0,012500;3750,000000;95,287459;13,255142;5,562272;2,029483;1,003057;3,020434;5,999000
10;0,434583;0,082250;0,135927;5,596503;8544,734755;-3235290818,923796;0,001722;0,250000;13,677586;0,068514;0,067413;0,840000;0,305191;0,127362;0,041667;0,005909;0,010000;3750,000000;98,392349;13,575951;5,675258;2,075356;1,002899;3,014066;5,999600
