Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,505807;0,069610;0,113711;5,707892;8877,934348;-12503268892,633253;0,004446;0,250000;21,147263;0,058606;0,055106;0,830000;0,273125;0,089353;0,043333;0,008636;0,005000;4000,000000;96,814826;13,048967;5,412206;2,051291;1,005500;3,007256;5,999600
2;0,489873;0,075740;0,124462;5,685929;8797,098092;-8979083580,212680;0,003543;0,250000;18,863405;0,061831;0,062631;0,813333;0,269375;0,116574;0,035000;0,008182;0,007500;4000,000000;96,085377;13,130476;5,592202;2,056050;1,004290;3,009710;6,001200
3;0,465530;0,085230;0,143729;5,653856;8677,254392;-5090074622,948473;0,003077;0,250000;16,238682;0,066713;0,077015;0,796667;0,313125;0,145620;0,036667;0,004545;0,012500;4000,000000;95,038392;13,676342;5,784444;2,060313;1,001837;3,017926;6,000000
4;0,457363;0,087800;0,145415;5,644615;8644,779561;-4090137139,297240;0,003712;0,250000;15,453149;0,072607;0,072807;0,800000;0,329375;0,143587;0,033333;0,007273;0,006250;4000,000000;96,146918;13,820344;5,776273;2,059809;1,004533;3,010008;5,999800
5;0,464676;0,084590;0,141414;5,650950;8678,140422;-4811034909,225445;0,001849;0,250000;15,978610;0,068007;0,073407;0,813333;0,325625;0,133808;0,035000;0,008636;0,008750;4000,000000;96,727467;13,823631;5,735094;2,062128;1,003925;3,012813;5,998600
6;0,490348;0,075490;0,126925;5,687147;8789,101225;-9729066297,751898;0,002809;0,250000;19,277290;0,059912;0,067013;0,783333;0,316250;0,108493;0,023333;0,007727;0,011250;4000,000000;94,539636;13,642887;5,533640;2,043176;1,004241;3,015018;6,001400
7;0,471641;0,082540;0,139742;5,659493;8706,279747;-5748603271,220058;0,002659;0,250000;16,700016;0,063919;0,075823;0,803333;0,346250;0,124305;0,041667;0,006818;0,003750;4000,000000;95,795530;14,052579;5,673508;2,060502;1,003330;3,005202;5,999600
8;0,499034;0,071830;0,117459;5,697815;8840,784642;-10868016228,716106;0,005022;0,250000;20,096426;0,059930;0,057529;0,770000;0,253909;0,109208;0,031667;0,008182;0,011250;4000,000000;93,350465;12,888605;5,544642;2,043787;1,004563;3,016172;5,999000
9;0,495888;0,073350;0,123549;5,690346;8824,667780;-9787214048,972218;0,004141;0,250000;19,442606;0,057423;0,066126;0,785953;0,290807;0,110469;0,028333;0,007276;0,006250;4000,000000;94,498555;13,324757;5,570929;2,029222;1,003986;3,008706;6,002200
10;0,465250;0,085110;0,141999;5,653173;8674,962522;-5198100716,308204;0,004221;0,250000;16,211701;0,067547;0,074452;0,840000;0,339375;0,126585;0,045000;0,009545;0,008761;4000,000000;98,523413;13,986047;5,678788;2,082775;1,004921;3,010865;6,000200
11;0,485533;0,077620;0,134340;5,677183;8764,207344;-8302071036,284454;0,004982;0,250000;18,401938;0,057617;0,076723;0,786667;0,334584;0,117359;0,036667;0,008636;0,003755;4000,000000;93,015082;13,843130;5,619316;2,057965;1,005323;3,003803;5,999000
12;0,472037;0,082750;0,138928;5,664853;8701,311219;-6728441356,549903;0,003172;0,250000;17,214063;0,065713;0,073215;0,816667;0,326250;0,128946;0,033333;0,005455;0,012500;4000,000000;95,358649;13,789951;5,673551;2,053423;1,002608;3,016379;6,000800
13;0,468844;0,084190;0,139083;5,662059;8694,546170;-6168061130,909596;0,003221;0,250000;16,858087;0,068941;0,070142;0,850000;0,328115;0,124527;0,045000;0,006818;0,011250;4000,000000;99,795419;13,789983;5,636658;2,058387;1,004417;3,013565;6,000400
14;0,501541;0,071850;0,120348;5,701059;8850,745085;-11283067907,488993;0,004006;0,250000;20,474306;0,056823;0,063525;0,806667;0,284375;0,103379;0,026711;0,006818;0,012500;4000,000000;96,008010;13,248464;5,491860;2,036832;1,003877;3,021387;6,001200
15;0,509318;0,068540;0,114392;5,706843;8893,360723;-12292915595,237812;0,003769;0,250000;21,214280;0,053443;0,060949;0,746667;0,278750;0,094571;0,041736;0,005455;0,013750;4000,000000;92,464706;13,199479;5,454228;2,056382;1,004405;3,022190;6,001400
16;0,502907;0,070020;0,113523;5,701323;8871,804108;-11276330074,426700;0,002727;0,250000;20,339834;0,060612;0,052911;0,776667;0,239375;0,108024;0,018333;0,005455;0,012500;4000,000000;94,913912;12,629617;5,536307;2,027923;1,002924;3,016472;5,999800
17;0,511151;0,067830;0,111734;5,713956;8906,495881;-13194501952,538689;0,003836;0,250000;21,704530;0,056317;0,055417;0,763333;0,262039;0,096043;0,023333;0,008182;0,006250;4000,000000;93,360861;12,912624;5,446497;2,025501;1,005365;3,010812;6,000600
18;0,469011;0,082950;0,135527;5,659354;8701,646064;-5874461891,355155;0,004133;0,250000;16,619596;0,070414;0,065113;0,846667;0,327500;0,118889;0,033389;0,006364;0,010000;4000,000000;97,980920;13,759811;5,621497;2,064473;1,003871;3,018829;6,000000
19;0,465399;0,085240;0,143286;5,654419;8677,324476;-5468622265,067853;0,004030;0,250000;16,357597;0,067741;0,075545;0,806667;0,365457;0,123665;0,038333;0,008636;0,010000;4000,000000;96,021018;14,336403;5,644150;2,068700;1,005711;3,015721;6,001400
20;0,463651;0,085110;0,142757;5,650537;8668,434474;-4867778060,705620;0,003936;0,250000;15,996482;0,068527;0,074230;0,830000;0,350844;0,126945;0,028381;0,007273;0,016250;4000,000000;97,146503;14,149279;5,680210;2,045904;1,004460;3,030028;5,998400
21;0,480493;0,078620;0,131253;5,671573;8749,845271;-7243847013,564409;0,004138;0,250000;17,642184;0,063225;0,068027;0,836667;0,288125;0,123388;0,035000;0,008182;0,007509;4000,000000;97,841976;13,342202;5,652650;2,050440;1,005663;3,010674;5,999600
22;0,478005;0,080420;0,134154;5,669019;8740,749929;-7076042118,973390;0,003077;0,250000;17,506539;0,063926;0,070228;0,766667;0,328330;0,120302;0,036667;0,008182;0,006250;4000,000000;94,178568;13,918511;5,615182;2,054732;1,005590;3,006704;6,000200
23;0,514557;0,066700;0,106921;5,720535;8931,313560;-14140487512,301922;0,002944;0,250000;22,318738;0,057712;0,049210;0,750000;0,235000;0,096021;0,036667;0,004545;0,005006;4000,000000;92,255517;12,482090;5,450255;2,044820;1,001813;3,006304;6,001200
24;0,485134;0,077900;0,129678;5,681605;8767,611476;-8759092883,015692;0,003888;0,250000;18,627341;0,062337;0,067340;0,806667;0,302500;0,116993;0,028333;0,007727;0,012516;4000,000000;96,790378;13,412580;5,593507;2,035766;1,004994;3,018988;6,001800
25;0,488898;0,076100;0,128051;5,681758;8789,232299;-8835623654,910912;0,002503;0,250000;18,733565;0,059324;0,068727;0,826667;0,303940;0,112742;0,030000;0,007273;0,006250;4000,000000;96,943643;13,478562;5,577349;2,039486;1,004611;3,014016;5,999000
26;0,485550;0,076350;0,124050;5,679250;8778,927210;-8134711057,737260;0,003267;0,250000;18,238229;0,065026;0,059024;0,790000;0,273921;0,117412;0,036667;0,005000;0,005000;4000,000000;95,206793;13,122418;5,603624;2,056068;1,002675;3,005202;6,003600
27;0,513072;0,067060;0,108433;5,717134;8916,582582;-14013297415,724512;0,002981;0,250000;22,189914;0,056617;0,051816;0,776667;0,264375;0,088059;0,020000;0,003636;0,015000;4000,000000;92,934193;12,959014;5,382160;2,024072;1,001789;3,028265;6,000000
28;0,486149;0,077660;0,130818;5,679839;8772,339126;-8490381480,990387;0,004603;0,250000;18,525528;0,060054;0,070764;0,806667;0,315822;0,115932;0,031720;0,006364;0,007500;4000,000000;96,908894;13,627156;5,587283;2,041587;1,004180;3,008757;6,000200
29;0,447034;0,091980;0,154715;5,628613;8598,647579;-2107976740,945465;0,001415;0,250000;14,248946;0,073007;0,081708;0,840000;0,367500;0,146699;0,040000;0,005909;0,012500;4000,000000;97,713041;14,346969;5,835908;2,064910;1,003810;3,018277;6,001000
30;0,474316;0,080700;0,133827;5,661871;8725,519609;-6018883437,753408;0,002832;0,250000;16,838310;0,065613;0,068214;0,786667;0,320625;0,122721;0,030000;0,005000;0,010000;4000,000000;95,025879;13,729279;5,669003;2,040881;1,002687;3,016422;5,999000
