Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,591878;0,093060;0,142915;5,872196;9240,250041;-21434024802,932648;0,002019;0,250000;33,386992;0,070550;0,072364;0,858131;0,341603;0,131585;0,041667;0,006364;0,008750;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;0,613404;0,084600;0,130610;5,893269;9341,038981;-25981256006,261460;0,005258;0,250000;37,237141;0,060212;0,070398;0,805654;0,302090;0,120852;0,035294;0,007276;0,017522;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;0,618784;0,083440;0,127685;5,904743;9359,128255;-29604659238,702305;0,004593;0,250000;39,786960;0,059506;0,068180;0,777778;0,298413;0,119165;0,026846;0,006818;0,012500;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;0,632118;0,077670;0,113072;5,922631;9428,229693;-34957417581,589780;0,004465;0,250000;43,742537;0,060319;0,052754;0,745583;0,274173;0,097829;0,021776;0,009112;0,011250;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;0,596809;0,091450;0,146273;5,871848;9252,605252;-20968189094,960205;0,003095;0,250000;33,633267;0,061233;0,085040;0,792115;0,355372;0,140905;0,036789;0,005457;0,008750;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;0,609842;0,086270;0,133233;5,896152;9324,181140;-26927338395,625675;0,002018;0,250000;37,600944;0,064753;0,068479;0,825623;0,308907;0,124413;0,031773;0,007731;0,012500;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;0,613887;0,084230;0,130457;5,894834;9339,515533;-26659141217,362766;0,002577;0,250000;37,718989;0,059986;0,070471;0,748201;0,318354;0,119794;0,028476;0,010464;0,010000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;0,610667;0,084840;0,134528;5,890433;9329,726740;-25420223142,290497;0,002234;0,250000;36,662389;0,061222;0,073306;0,799308;0,337572;0,118042;0,043551;0,005457;0,010000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;0,622329;0,080590;0,125994;5,906673;9389,165687;-29929066393,533604;0,001545;0,250000;39,930501;0,059475;0,066519;0,806897;0,303571;0,108633;0,046823;0,007727;0,012531;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;0,606243;0,088040;0,134827;5,888455;9296,164399;-25058941968,723465;0,004621;0,250000;36,466049;0,062973;0,071854;0,789286;0,361661;0,111434;0,040201;0,007731;0,012516;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
11;0,618716;0,082660;0,126552;5,899898;9361,670104;-27353856618,886180;0,004699;0,250000;38,511698;0,058432;0,068120;0,766187;0,322745;0,108447;0,035235;0,009099;0,010000;5000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
