Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,070907;0,132140;0,224661;4,720976;6245,311372;-2551748582,507537;0,002597;0,040000;0,923987;0,079405;0,145256;0,915493;0,803364;0,151760;0,036851;0,005909;0,008772;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;-0,036379;0,117310;0,205579;4,774842;6336,225722;-3172428020,429783;0,003301;0,040000;1,140409;0,062159;0,143420;0,868327;0,758842;0,127745;0,026756;0,007727;0,008772;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;-0,032410;0,116730;0,206290;4,784467;6341,109446;-3357369768,136556;0,004019;0,040000;1,195951;0,059763;0,146526;0,894366;0,752087;0,131343;0,018456;0,005912;0,007509;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;-0,037304;0,117810;0,207189;4,776820;6330,933569;-3391219531,319858;0,001664;0,040000;1,176410;0,064216;0,142973;0,863158;0,768835;0,127993;0,030000;0,007738;0,006250;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;-0,084819;0,140230;0,245092;4,700152;6205,118182;-2292852589,663322;0,002012;0,040000;0,850971;0,081259;0,163833;0,887719;0,796500;0,199910;0,041736;0,006369;0,012500;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;-0,129382;0,175070;0,323568;4,668410;6074,275362;-1980919097,523013;0,001743;0,040000;0,735842;0,093056;0,230512;0,921986;0,823720;0,360198;0,056856;0,006364;0,016250;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;-0,044039;0,120930;0,209509;4,762911;6313,238198;-3002372226,463309;0,002212;0,040000;1,091140;0,065554;0,143955;0,867384;0,753539;0,137343;0,045226;0,005002;0,010000;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;-0,045636;0,121340;0,211511;4,756735;6308,481808;-2932766211,995843;0,004612;0,040000;1,071480;0,064131;0,147380;0,859649;0,768883;0,138789;0,040134;0,003645;0,005006;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;-0,053503;0,123940;0,214141;4,743766;6291,876810;-2863773428,187886;0,003463;0,040000;1,024925;0,069088;0,145054;0,893993;0,768229;0,144166;0,035294;0,005005;0,008750;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;-0,060097;0,129030;0,224980;4,735700;6262,481150;-2719072844,576087;0,002274;0,040000;0,995628;0,068578;0,156402;0,908759;0,801685;0,156243;0,026801;0,005914;0,011264;750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
