Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,437949;0,083800;0,124370;5,596741;8529,784106;-3562401108,216355;0,003563;0,250000;14,224983;0,063950;0,060420;0,832143;0,281627;0,116461;0,023372;0,008189;0,006258;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;0,450096;0,079670;0,118846;5,612707;8580,759585;-5047581931,203302;0,003946;0,250000;15,306781;0,058717;0,060129;0,802120;0,261480;0,111260;0,031826;0,007283;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;0,448954;0,080350;0,120730;5,616034;8575,341401;-5796759763,595517;0,005049;0,250000;15,591614;0,060969;0,059760;0,805654;0,271746;0,111832;0,026846;0,007734;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;0,465856;0,074700;0,105529;5,641594;8653,223149;-8808726630,508026;0,004882;0,250000;17,629588;0,059221;0,046308;0,787986;0,238368;0,092253;0,020033;0,007741;0,010013;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;0,436167;0,084660;0,128996;5,592058;8519,551059;-2839489219,932406;0,003681;0,250000;13,859793;0,061422;0,067574;0,794224;0,291403;0,125448;0,031933;0,005917;0,007500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;0,435079;0,084810;0,132562;5,595160;8514,764085;-3553174567,221487;0,002476;0,250000;14,081992;0,063513;0,069049;0,871886;0,321723;0,118830;0,025042;0,005457;0,006250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;0,452793;0,078060;0,119432;5,613494;8595,635617;-5380412161,927791;0,003621;0,250000;15,474463;0,055836;0,063596;0,787986;0,276582;0,110713;0,030050;0,002729;0,008761;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;0,445035;0,081920;0,123513;5,608903;8558,504147;-4659583778,169372;0,004482;0,250000;14,980643;0,060799;0,062714;0,788927;0,280000;0,115721;0,033445;0,006369;0,007509;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;0,449612;0,080110;0,122922;5,614820;8579,637541;-5535933865,374739;0,003749;0,250000;15,489744;0,058539;0,064383;0,800000;0,296249;0,107335;0,033445;0,007734;0,011264;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;0,439908;0,084180;0,128327;5,601883;8532,420099;-4132334018,411672;0,004123;0,250000;14,596028;0,061593;0,066734;0,857651;0,320203;0,109620;0,030050;0,005462;0,010013;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
