Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,149189;0,081690;0,137665;5,071702;7252,927612;-371239505,910617;0,004414;0,226713;3,090582;0,062275;0,075390;0,892977;0,368981;0,107032;0,033389;0,005005;0,007500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
2;0,150725;0,080470;0,137938;5,069768;7261,178615;-139114077,718980;0,004197;0,228795;3,042983;0,059459;0,078478;0,846667;0,365457;0,112767;0,018395;0,005909;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
3;0,109690;0,103210;0,179790;5,038185;7056,375422;1631871011,816534;0,002217;0,167298;2,283521;0,075538;0,104252;0,873333;0,476875;0,158585;0,066667;0,006364;0,006258;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998800
4;0,105669;0,105750;0,187875;5,033385;7032,446952;1802566362,354929;0,002103;0,160878;2,213262;0,073930;0,113946;0,856667;0,545341;0,155812;0,030000;0,008182;0,015000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998800
5;0,125500;0,094080;0,165816;5,047145;7128,119076;1072305614,452845;0,003329;0,190674;2,522132;0,066146;0,099670;0,856187;0,460625;0,139871;0,031667;0,004091;0,008772;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
6;0,152133;0,079450;0,132459;5,074235;7265,767214;-473573585,145787;0,003878;0,230638;3,149410;0,062475;0,069984;0,872483;0,338962;0,105966;0,030050;0,010000;0,006250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
7;0,146818;0,082650;0,140212;5,069354;7241,978061;-16271278,154351;0,002740;0,223165;2,986958;0,063050;0,077162;0,836667;0,358750;0,118184;0,026667;0,009545;0,010013;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001200
8;0,139772;0,085970;0,148489;5,059593;7206,707529;499758989,579510;0,003613;0,212614;2,773899;0,063738;0,084751;0,846154;0,387117;0,127863;0,030000;0,008182;0,001250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999200
9;0,155150;0,078060;0,130278;5,077241;7287,953745;-642993340,687511;0,003735;0,235435;3,211083;0,061737;0,068541;0,870000;0,327705;0,106539;0,021667;0,009095;0,006250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,996600
10;0,128284;0,092430;0,163798;5,048388;7140,482490;979647891,089506;0,002281;0,194683;2,565483;0,063838;0,099960;0,876667;0,481551;0,124778;0,038333;0,006364;0,007500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000600
11;0,145429;0,083120;0,143601;5,064442;7229,724950;166152239,787547;0,003931;0,220459;2,912459;0,060342;0,083258;0,816667;0,396746;0,114273;0,030050;0,006818;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
12;0,174212;0,068680;0,113903;5,093562;7395,307136;-1251018838,990922;0,003252;0,250000;3,548199;0,054049;0,059854;0,819398;0,265625;0,096573;0,018364;0,006818;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,002000
13;0,115238;0,100800;0,177860;5,041507;7076,782986;1379784638,016569;0,002548;0,175715;2,386588;0,070363;0,107497;0,892617;0,513141;0,143651;0,036667;0,007276;0,008750;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
14;0,168916;0,070720;0,113236;5,089790;7371,645460;-1175934244,935709;0,005073;0,250000;3,480629;0,059471;0,053765;0,828859;0,257358;0,095662;0,028381;0,008636;0,008761;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
15;0,169676;0,070030;0,114703;5,087998;7371,572827;-1146215638,836872;0,005779;0,250000;3,478948;0,056951;0,057752;0,819398;0,257661;0,101446;0,018364;0,007727;0,006258;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
16;0,123263;0,095460;0,169085;5,046732;7115,933739;1075725582,221334;0,001451;0,187328;2,512074;0,067134;0,101951;0,883333;0,462164;0,144573;0,021667;0,006364;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
17;0,161144;0,075400;0,127502;5,079861;7323,028897;-832510458,377034;0,002336;0,244934;3,317019;0,057046;0,070456;0,816667;0,328330;0,103717;0,025000;0,007727;0,007500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
18;0,145583;0,082900;0,139253;5,066342;7233,853156;31128812,452598;0,004101;0,220816;2,949885;0,063169;0,076084;0,910000;0,348561;0,116181;0,023333;0,006818;0,012516;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
19;0,147393;0,082130;0,139309;5,067101;7244,310682;-20394809,500224;0,003831;0,223886;2,975158;0,061793;0,077516;0,838384;0,370370;0,113879;0,028381;0,005000;0,015000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001200
20;0,111164;0,103040;0,180599;5,038175;7058,328457;1582800221,358844;0,002931;0,169472;2,306166;0,072580;0,108019;0,889262;0,506250;0,152580;0,033557;0,005912;0,012500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,995600
21;0,132441;0,090230;0,157079;5,054633;7164,176410;751383188,222025;0,002981;0,201269;2,664714;0,065133;0,091946;0,886667;0,404003;0,136030;0,035000;0,009550;0,005006;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
22;0,142878;0,084940;0,145646;5,064411;7219,199259;174420233,653304;0,003831;0,217191;2,895466;0,062763;0,082883;0,856667;0,385723;0,119048;0,038397;0,009091;0,005000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
23;0,168305;0,071280;0,118006;5,086424;7358,648954;-1129015210,083711;0,003004;0,250000;3,463268;0,055650;0,062356;0,819398;0,284283;0,098310;0,018333;0,008182;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998600
24;0,133671;0,090590;0,156863;5,060481;7166,926671;362327522,982452;0,002196;0,203339;2,794788;0,066126;0,090736;0,906667;0,403377;0,133615;0,028333;0,010455;0,012516;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999200
25;0,141504;0,085340;0,147318;5,063484;7211,190731;316311823,168789;0,002999;0,214862;2,849298;0,062950;0,084367;0,850000;0,374218;0,124833;0,036667;0,010000;0,017500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
26;0,139613;0,086530;0,148304;5,061693;7200,674397;331627525,685618;0,004261;0,212029;2,833769;0,063845;0,084459;0,859532;0,388125;0,124972;0,036667;0,005455;0,010025;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001800
27;0,171748;0,069620;0,114257;5,093631;7382,604327;-1499917914,707973;0,003357;0,250000;3,594877;0,057529;0,056728;0,810000;0,280976;0,092284;0,030000;0,005455;0,006250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
28;0,143511;0,083610;0,138321;5,064638;7228,985314;322298396,626054;0,004438;0,218037;2,850865;0,066206;0,072115;0,862876;0,331034;0,121300;0,038397;0,008640;0,010013;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
29;0,110863;0,102230;0,180872;5,036163;7059,159940;1620719063,370772;0,001217;0,168501;2,285488;0,072129;0,108743;0,876254;0,524375;0,150100;0,026667;0,004091;0,008750;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998400
30;0,122166;0,096390;0,166950;5,046047;7114,404372;1218536906,251599;0,003335;0,185907;2,472145;0,068903;0,098047;0,852843;0,455229;0,143207;0,035000;0,007727;0,005000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,003400
