Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,158788;0,077010;0,129039;5,084319;7305,899826;-1011515957,739429;0,004711;0,241254;3,364843;0,061018;0,068020;0,886667;0,315197;0,105380;0,025000;0,008636;0,015000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
2;0,143844;0,083830;0,145544;5,063731;7224,290632;226515020,808198;0,004273;0,218317;2,882705;0,061418;0,084125;0,843333;0,383605;0,122472;0,031667;0,005000;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,002800
3;0,110618;0,103390;0,182973;5,039048;7054,054687;1567613783,319466;0,001772;0,168534;2,309686;0,072429;0,110544;0,880000;0,504375;0,158141;0,030000;0,007727;0,015000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
4;0,119249;0,097860;0,172169;5,043220;7097,460042;1326914664,895924;0,002704;0,181346;2,418577;0,068928;0,103241;0,859532;0,475000;0,146732;0,028381;0,008182;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
5;0,104425;0,107070;0,191076;5,032922;7024,105850;1750072667,271363;0,001611;0,159058;2,221144;0,073429;0,117647;0,860000;0,554375;0,158808;0,055000;0,004545;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;0,134885;0,089830;0,156225;5,060315;7170,439177;297331598,332606;0,004489;0,204954;2,806195;0,064652;0,091573;0,880000;0,418125;0,132340;0,023451;0,006364;0,006258;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
7;0,135949;0,087780;0,152831;5,057685;7185,052012;719984930,672006;0,004339;0,206432;2,680876;0,065413;0,087417;0,860000;0,396875;0,129613;0,041667;0,009091;0,008750;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
8;0,159786;0,075210;0,127113;5,078862;7315,809185;-620470884,370465;0,003313;0,242409;3,240491;0,059006;0,068107;0,816667;0,306442;0,109778;0,031667;0,005455;0,013750;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
9;0,174047;0,068440;0,108143;5,098830;7403,355540;-1422611573,698843;0,003356;0,250000;3,584588;0,060424;0,047719;0,823333;0,214152;0,099133;0,031667;0,008182;0,011250;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
10;0,112222;0,101960;0,177971;5,042590;7066,125167;1383309018,620613;0,002878;0,171210;2,362272;0,075130;0,102841;0,883333;0,501250;0,148288;0,033389;0,008640;0,007500;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
11;0,153906;0,078690;0,137655;5,070979;7279,750360;-212847183,235392;0,003644;0,233730;3,073602;0,056423;0,081232;0,800000;0,357500;0,116496;0,033389;0,005455;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
12;0,133606;0,089750;0,155809;5,057478;7168,371419;643174638,660515;0,005328;0,202900;2,691188;0,065746;0,090063;0,886667;0,408125;0,130531;0,041667;0,009095;0,007509;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
13;0,135135;0,089120;0,152776;5,060599;7179,721746;461662073,187763;0,002904;0,205693;2,757376;0,067234;0,085543;0,890000;0,413901;0,124028;0,023372;0,008636;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,997600
14;0,161978;0,074010;0,124612;5,080978;7328,541296;-838786589,894300;0,002119;0,245619;3,322929;0,058506;0,066107;0,843333;0,301250;0,107579;0,020000;0,005000;0,005000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999800
15;0,159314;0,075840;0,127051;5,082529;7312,775875;-882644269,558165;0,004036;0,241817;3,326002;0,061024;0,066026;0,793333;0,307259;0,113828;0,025000;0,005000;0,003750;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001400
16;0,164994;0,072630;0,118424;5,086766;7355,499407;-1030337471,055902;0,001591;0,250000;3,402763;0,061212;0,057211;0,863333;0,255625;0,106936;0,020000;0,006818;0,010000;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
17;0,172248;0,070170;0,116058;5,095174;7383,911614;-1433838219,370170;0,006387;0,250000;3,585934;0,056328;0,059730;0,822742;0,271420;0,096222;0,033333;0,008186;0,011264;1750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
