Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,484786;0,064860;0,101271;5,668572;8794,831910;-11530623681,330238;0,004940;0,250000;19,173128;0,057140;0,044131;0,813333;0,210263;0,086280;0,028381;0,008636;0,010000;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999400
2;0,450319;0,076950;0,127964;5,617328;8608,251490;-5288661050,584397;0,005927;0,250000;15,084665;0,061331;0,066633;0,816667;0,306008;0,111161;0,025000;0,012273;0,003755;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999800
3;0,424044;0,087430;0,141842;5,587523;8490,592177;-2218536343,082763;0,005081;0,250000;13,002450;0,073574;0,068268;0,830000;0,281875;0,148041;0,038333;0,009091;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
4;0,421242;0,087890;0,143929;5,581833;8478,759294;-1800037257,273471;0,003244;0,250000;12,750853;0,073215;0,070714;0,796667;0,314375;0,144953;0,035000;0,006818;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
5;0,424491;0,087100;0,145558;5,585346;8492,668080;-2128952065,168127;0,003769;0,250000;12,956697;0,070428;0,075130;0,813333;0,341250;0,137586;0,036789;0,006818;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,997400
6;0,457976;0,074820;0,123511;5,630950;8644,921961;-7071894672,195856;0,006637;0,250000;16,205897;0,059954;0,063557;0,810000;0,274718;0,112570;0,038333;0,006367;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001400
7;0,443052;0,078920;0,129504;5,605633;8582,533936;-3996405037,168302;0,005331;0,250000;14,225523;0,064552;0,064952;0,800000;0,294559;0,121441;0,025042;0,005912;0,011264;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998400
8;0,467654;0,070550;0,115058;5,640467;8702,584790;-7956536213,321321;0,005271;0,250000;16,865604;0,057929;0,057129;0,766667;0,242652;0,110049;0,026667;0,005455;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,997400
9;0,471707;0,068970;0,113934;5,646037;8718,560948;-8827082105,270012;0,004137;0,250000;17,410362;0,056717;0,057217;0,793333;0,272670;0,097154;0,015000;0,005909;0,007500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
10;0,434078;0,083400;0,137355;5,599244;8538,490013;-3449723909,835363;0,002695;0,250000;13,805742;0,068427;0,068928;0,836667;0,329161;0,122721;0,036667;0,007727;0,006250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001200
11;0,451876;0,076380;0,127951;5,618865;8613,952296;-5786719022,063730;0,003963;0,250000;15,357132;0,060124;0,067827;0,790000;0,298750;0,115855;0,026667;0,009091;0,008750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
12;0,443681;0,079580;0,131579;5,609462;8580,582297;-4584666103,148991;0,004700;0,250000;14,573696;0,064239;0,067340;0,816667;0,294375;0,123693;0,036667;0,006367;0,008750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
13;0,446232;0,077940;0,130552;5,609523;8595,289486;-4501616946,090323;0,003828;0,250000;14,574714;0,062525;0,068027;0,830000;0,301438;0,118248;0,028428;0,006818;0,012500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999400
14;0,462421;0,072730;0,121036;5,634447;8667,046746;-7550468705,155396;0,003812;0,250000;16,553791;0,058117;0,062919;0,846667;0,279375;0,105848;0,028333;0,006364;0,002500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001200
15;0,465769;0,071760;0,116994;5,641536;8686,610571;-8390406762,435248;0,005801;0,250000;17,073168;0,059548;0,057446;0,733333;0,277048;0,103916;0,028333;0,007273;0,007509;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
16;0,473522;0,067660;0,111433;5,645954;8730,355903;-8694354459,120808;0,004427;0,250000;17,374963;0,055217;0,056217;0,796667;0,242652;0,100000;0,025000;0,005912;0,011264;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
17;0,471371;0,069710;0,115435;5,648051;8718,484104;-9143828908,313753;0,002792;0,250000;17,610115;0,056617;0,058818;0,746667;0,270625;0,102490;0,030000;0,004091;0,011250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001600
18;0,435230;0,082690;0,136027;5,600644;8540,954565;-3794545605,191709;0,003283;0,250000;13,984834;0,068714;0,067313;0,846667;0,328750;0,117608;0,038333;0,006818;0,016250;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,002200
19;0,431322;0,084740;0,141185;5,595429;8522,505556;-3311465297,566905;0,003650;0,250000;13,649179;0,068641;0,072544;0,816667;0,347717;0,126084;0,046745;0,005455;0,003750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
20;0,432513;0,083470;0,137282;5,594721;8529,079482;-3130084164,624186;0,004288;0,250000;13,591820;0,068641;0,068641;0,833333;0,302879;0,132755;0,031667;0,006821;0,008750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998400
21;0,439282;0,080930;0,135441;5,602825;8558,124522;-3888219220,608270;0,003329;0,250000;14,127471;0,064719;0,070721;0,813333;0,312070;0,128028;0,025000;0,005455;0,010013;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
22;0,444804;0,078970;0,131740;5,610477;8583,121259;-4734395949,417789;0,003277;0,250000;14,669921;0,063519;0,068220;0,796667;0,316250;0,113136;0,061667;0,008186;0,010000;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
23;0,475632;0,067540;0,110333;5,650665;8744,064943;-9441304298,589664;0,002408;0,250000;17,815588;0,055617;0,054716;0,780000;0,252190;0,096222;0,028333;0,002727;0,012500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001000
24;0,461011;0,072790;0,120148;5,631436;8670,243431;-6898382840,292460;0,003551;0,250000;16,146782;0,059124;0,061024;0,803333;0,265625;0,110740;0,016667;0,007731;0,012500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999400
25;0,459184;0,073700;0,125750;5,626763;8654,745698;-6372245258,597443;0,003118;0,250000;15,863677;0,056122;0,069628;0,796667;0,313321;0,105380;0,033333;0,007273;0,008750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999800
26;0,442706;0,078910;0,129291;5,605856;8581,518930;-4189264146,312177;0,004316;0,250000;14,307270;0,065446;0,063845;0,780000;0,290545;0,124110;0,033333;0,005909;0,003750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000200
27;0,479987;0,066110;0,105163;5,659456;8766,180251;-10632909993,514038;0,004367;0,250000;18,531475;0,056934;0,048229;0,753333;0,255625;0,085371;0,023333;0,005455;0,007509;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999800
28;0,455070;0,074830;0,121636;5,624042;8636,949736;-6310751384,038322;0,002552;0,250000;15,676314;0,062419;0,059218;0,813333;0,271420;0,110494;0,028333;0,005909;0,013750;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
29;0,406286;0,094660;0,156931;5,563947;8415,434957;-123216720,734913;0,001753;0,250000;11,639587;0,077716;0,079216;0,843333;0,368750;0,153590;0,020000;0,005912;0,012500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
30;0,440573;0,079700;0,129913;5,605086;8571,667022;-4044344255,984718;0,002964;0,250000;14,178917;0,067607;0,062306;0,790000;0,282500;0,125806;0,035000;0,007727;0,007500;3750,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999400
