Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,246523;0,070030;0,113357;5,238440;7708,129101;-1019268235,489132;0,004545;0,250000;5,306449;0,058629;0,054727;0,862876;0,252500;0,096064;0,030000;0,006367;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001700
2;0,221546;0,079590;0,134481;5,195659;7596,990836;939482438,720515;0,004045;0,250000;4,394512;0,060536;0,073944;0,820000;0,326875;0,119715;0,025000;0,007727;0,006250;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998800
3;0,190972;0,092920;0,157294;5,157707;7464,232266;2431887569,366657;0,004957;0,250000;3,648679;0,071443;0,085852;0,846667;0,373750;0,148099;0,036667;0,010459;0,011264;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998400
4;0,200073;0,088220;0,147459;5,168479;7506,906376;2018915542,909777;0,002339;0,250000;3,842863;0,070528;0,076931;0,850000;0,343965;0,136313;0,046667;0,010000;0,007500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
5;0,202013;0,086520;0,145173;5,166981;7518,598235;2031802212,482300;0,003215;0,250000;3,839246;0,068034;0,077139;0,842809;0,337500;0,137900;0,041667;0,005455;0,002500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
6;0,237390;0,072910;0,120024;5,223644;7668,510921;-280022419,204664;0,002845;0,250000;4,950981;0,060612;0,059412;0,820000;0,258125;0,111580;0,025000;0,006818;0,011250;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,002600
7;0,214070;0,082520;0,137983;5,186991;7568,729915;1382126669,921825;0,003502;0,250000;4,178281;0,064939;0,073044;0,826087;0,306875;0,134089;0,026711;0,008182;0,005000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,998800
8;0,233244;0,074910;0,126725;5,213212;7647,738513;154455826,495446;0,003718;0,250000;4,763179;0,057411;0,069314;0,853333;0,298311;0,110667;0,025042;0,005909;0,010000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000400
9;0,248225;0,069620;0,112545;5,240756;7722,960932;-895667210,193142;0,002798;0,250000;5,293354;0,058723;0,053822;0,843333;0,239375;0,100289;0,026667;0,007731;0,006250;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
10;0,197928;0,089520;0,150200;5,169190;7497,565139;1924023891,865099;0,001445;0,250000;3,857269;0,071800;0,078400;0,860000;0,365625;0,136444;0,030000;0,009545;0,007500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999000
11;0,226925;0,077860;0,130078;5,208204;7619,284148;449480966,800693;0,005716;0,250000;4,613742;0,061737;0,068341;0,840000;0,283750;0,121886;0,028333;0,010005;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
12;0,208516;0,085930;0,143329;5,185094;7540,330329;1332828921,258130;0,004838;0,250000;4,148181;0,068061;0,075268;0,866667;0,327284;0,133482;0,040067;0,007727;0,010000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000600
13;0,212890;0,083330;0,138655;5,190070;7561,066598;1200776070,826816;0,002451;0,250000;4,232501;0,067427;0,071228;0,826667;0,328750;0,125667;0,033333;0,007727;0,012500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999400
14;0,236423;0,073940;0,121109;5,222926;7661,437094;-213159975,349069;0,004877;0,250000;4,936850;0,060554;0,060554;0,838926;0,282854;0,105872;0,021703;0,005455;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001400
15;0,243734;0,071630;0,119536;5,233197;7696,436603;-614510406,019609;0,004024;0,250000;5,163073;0,057317;0,062219;0,793333;0,253125;0,114273;0,018333;0,006818;0,015000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999600
16;0,248243;0,068710;0,109422;5,240784;7725,380837;-830828793,395532;0,003305;0,250000;5,257417;0,060712;0,048710;0,816667;0,217636;0,102689;0,025000;0,007727;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000800
17;0,253560;0,066820;0,109655;5,244485;7750,353272;-1093280857,585758;0,006542;0,250000;5,402670;0,055328;0,054327;0,796667;0,243750;0,096085;0,025000;0,005912;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
18;0,209873;0,083500;0,136082;5,183268;7553,524140;1394390841,565438;0,004095;0,250000;4,107162;0,070242;0,065840;0,876254;0,317272;0,120943;0,033333;0,010000;0,006250;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001200
19;0,221013;0,079590;0,132053;5,198563;7597,640162;822615288,315414;0,003516;0,250000;4,425282;0,063926;0,068127;0,830000;0,312265;0,118471;0,041667;0,005457;0,002500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,002200
20;0,205841;0,085760;0,142971;5,177094;7532,068101;1672867657,568391;0,003890;0,250000;4,006723;0,068734;0,074237;0,840000;0,327079;0,136313;0,030000;0,007273;0,008750;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,997800
21;0,223624;0,078180;0,128377;5,201634;7609,863756;824913933,790497;0,004488;0,250000;4,436135;0,064038;0,064339;0,842809;0,271875;0,121414;0,035000;0,009554;0,010000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,001600
22;0,232853;0,074450;0,123112;5,213886;7653,843707;261447576,524610;0,002685;0,250000;4,718147;0,061306;0,061806;0,800000;0,276423;0,112667;0,031667;0,007727;0,007500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000600
23;0,263035;0,064140;0,103962;5,260911;7797,242722;-1691459121,525211;0,004108;0,250000;5,745273;0,053632;0,050330;0,806667;0,211647;0,092951;0,035000;0,006364;0,007500;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;5,999800
