Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,163602;0,092000;0,146656;5,098575;7314,605490;1458393967,519952;0,001878;0,247925;3,243487;0,064968;0,081688;0,897527;0,375869;0,127631;0,035176;0,005912;0,003750;2000,000000;99,868619;14,341181;5,665293;2,060672;1,002360;3,008506;6,000000
2;0,183218;0,083290;0,128922;5,121258;7401,334135;651882983,944148;0,004902;0,250000;3,659609;0,058005;0,070917;0,792857;0,306811;0,117726;0,028428;0,010914;0,008783;2000,000000;92,987246;13,508892;5,614792;2,048643;1,005395;3,007830;6,000000
3;0,188874;0,080010;0,120843;5,131587;7429,093606;63557656,600886;0,002899;0,250000;3,867484;0,060472;0,060371;0,839161;0,274968;0,107696;0,030050;0,010464;0,003750;2000,000000;95,568115;13,158155;5,527575;2,035479;1,007024;3,004502;6,000000
4;0,195949;0,078080;0,115652;5,150800;7464,987564;-725317442,205618;0,004147;0,250000;4,189301;0,063312;0,052340;0,824742;0,269598;0,100000;0,026801;0,006367;0,010013;2000,000000;93,156565;12,924117;5,438121;2,029536;1,003750;3,017880;6,000000
5;0,171384;0,088200;0,136295;5,102969;7347,015456;1286803027,846399;0,003887;0,250000;3,368888;0,061484;0,074811;0,829787;0,317259;0,130249;0,026756;0,005462;0,010013;2000,000000;96,578537;13,629653;5,700731;2,048151;1,003066;3,016342;6,000000
6;0,153980;0,097730;0,155809;5,090758;7258,741025;1849620301,990566;0,001930;0,233021;3,056109;0,067769;0,088040;0,884892;0,413553;0,135529;0,028476;0,007731;0,008761;2000,000000;98,559570;14,844302;5,715437;2,048057;1,005434;3,015432;6,000000
7;0,181170;0,083910;0,127548;5,118407;7391,395306;619597347,390620;0,005799;0,250000;3,651396;0,059839;0,067709;0,808511;0,290323;0,123008;0,020067;0,005014;0,007500;2000,000000;93,210109;13,323192;5,638853;2,027738;1,003452;3,012563;6,000000
8;0,180017;0,083870;0,126198;5,116910;7391,176473;816009378,507338;0,002874;0,250000;3,577443;0,062342;0,063856;0,813793;0,302163;0,110040;0,038591;0,007283;0,012563;2000,000000;95,020147;13,487144;5,565776;2,060498;1,003985;3,022692;6,000000
9;0,193712;0,077910;0,118868;5,136656;7459,261377;-17169993,535217;0,002820;0,250000;3,929094;0,058124;0,060743;0,814286;0,287437;0,102593;0,021739;0,008186;0,011250;2000,000000;95,562297;13,303060;5,497695;2,031332;1,004333;3,012162;6,000000
10;0,177818;0,085970;0,128938;5,114943;7378,321389;756035242,391235;0,004355;0,250000;3,586430;0,061894;0,067044;0,885305;0,314850;0,109568;0,028523;0,010469;0,008750;2000,000000;98,215806;13,695059;5,545263;2,030566;1,006588;3,015119;6,000000
11;0,181516;0,083390;0,126438;5,116395;7397,108861;810227434,425501;0,004687;0,250000;3,591993;0,059233;0,067205;0,835125;0,322950;0,107207;0,018519;0,005460;0,012531;2000,000000;95,119055;13,681687;5,562943;2,035745;1,002688;3,023429;6,000000
12;0,165311;0,091770;0,138137;5,099123;7320,081674;1504101603,181517;0,003743;0,250000;3,274184;0,066188;0,071948;0,864469;0,337580;0,126318;0,036728;0,005912;0,003759;2000,000000;96,408394;13,916541;5,664889;2,060853;1,002834;3,004562;6,000000
13;0,187515;0,082160;0,120719;5,131021;7419,993308;173845389,234169;0,008266;0,250000;3,843113;0,060410;0,060309;0,856631;0,276933;0,107047;0,040404;0,007296;0,002503;2000,000000;96,610007;13,094073;5,530962;2,061111;1,002734;3,000901;6,000000
14;0,160693;0,093610;0,149698;5,092765;7298,340252;1841901909,832625;0,002643;0,243417;3,112168;0,063810;0,085887;0,876761;0,387405;0,133691;0,026801;0,004095;0,005025;2000,000000;100,059521;14,570461;5,715907;2,047306;1,001541;3,009745;6,000000
15;0,169472;0,089680;0,138707;5,105365;7341,633678;1163120799,246885;0,003634;0,250000;3,398320;0,063856;0,074851;0,854093;0,350318;0,122006;0,030100;0,007731;0,006266;2000,000000;95,664477;13,976724;5,636296;2,052898;1,004856;3,009871;6,000000
16;0,153055;0,098840;0,165039;5,091112;7251,780939;1906573860,393078;0,002772;0,231777;3,035270;0,064445;0,100594;0,882353;0,447335;0,144646;0,023411;0,007279;0,002509;2000,000000;100,548206;15,092983;5,771900;2,033984;1,004273;3,000903;6,000000
17;0,197282;0,076830;0,117096;5,143333;7471,976596;-357470407,158577;0,004097;0,250000;4,069278;0,057290;0,059807;0,814433;0,281627;0,099351;0,031667;0,005912;0,008750;2000,000000;94,278936;13,215185;5,462356;2,050125;1,003750;3,009257;6,000000
18;0,216280;0,069830;0,099698;5,171945;7561,533578;-1255024435,213062;0,004703;0,250000;4,545586;0,054133;0,045565;0,856643;0,221940;0,080663;0,021739;0,006831;0,007500;2000,000000;97,344413;12,419345;5,356764;2,021237;1,004327;3,013665;6,000000
19;0,193173;0,078000;0,118608;5,132431;7450,280316;213121261,934488;0,004489;0,250000;3,857039;0,056077;0,062532;0,823741;0,278095;0,104344;0,031826;0,007731;0,008750;2000,000000;94,987525;13,154619;5,547196;2,048792;1,004079;3,012162;6,000000
20;0,148879;0,101090;0,164312;5,084589;7233,105783;2277267807,366929;0,003645;0,225652;2,903206;0,066815;0,097497;0,838028;0,473050;0,139326;0,026711;0,003183;0,001252;2000,000000;96,701978;15,544970;5,746204;2,032479;1,002074;3,003152;6,000000
21;0,149113;0,101330;0,164464;5,085409;7233,965655;2342495202,252545;0,003855;0,226260;2,897210;0,066694;0,097770;0,876761;0,424588;0,150740;0,028476;0,006837;0,008750;2000,000000;99,006284;14,941445;5,828057;2,045983;1,003987;3,010559;6,000000
22;0,209895;0,072550;0,105258;5,161505;7523,383657;-789496748,106043;0,006115;0,250000;4,356543;0,053890;0,051367;0,809859;0,224684;0,092297;0,030201;0,010459;0,007528;2000,000000;92,191951;12,530795;5,436192;2,048181;1,005809;3,015475;6,000000
23;0,179806;0,083910;0,131950;5,116180;7391,552067;693548032,995750;0,003443;0,250000;3,595923;0,060234;0,071716;0,846975;0,323399;0,113768;0,050083;0,008189;0,006258;2000,000000;96,386177;13,755429;5,577636;2,085272;1,004734;3,014122;6,000000
24;0,180159;0,084250;0,128430;5,117026;7389,601464;803320862,152475;0,005292;0,250000;3,587097;0,060432;0,067998;0,867857;0,301779;0,112827;0,035235;0,008648;0,013784;2000,000000;97,232453;13,466475;5,587648;2,054529;1,005094;3,018724;6,000000
