Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;0,031636;0,120680;0,212783;4,916843;6627,408088;-455789460,827106;0,003502;0,051928;1,583142;0,063410;0,149373;0,918149;0,763719;0,140072;0,026711;0,006821;0,008772;1250,000000;100,882549;17,234657;5,733239;2,040387;1,004314;3,015044;6,000000
2;0,049212;0,108780;0,190707;4,929711;6704,656808;-856972719,340541;0,003087;0,077691;1,754175;0,057071;0,133636;0,857143;0,644544;0,134111;0,030252;0,008186;0,005000;1250,000000;96,568355;16,270513;5,705299;2,047757;1,005798;3,006503;6,000000
3;0,056714;0,103290;0,177634;4,938216;6740,797251;-1205582737,663699;0,003271;0,088497;1,859899;0,058337;0,119298;0,887719;0,566496;0,131331;0,026711;0,006369;0,006250;1250,000000;97,002051;15,749797;5,669231;2,030247;1,003702;3,008456;6,000000
4;0,074332;0,091540;0,148256;4,959011;6835,462878;-1943153372,200831;0,002982;0,115071;2,110669;0,061681;0,086575;0,820423;0,480916;0,098478;0,025042;0,009095;0,008750;1250,000000;92,800883;15,117092;5,447393;2,035545;1,006314;3,012513;6,000000
5;0,038472;0,116430;0,206447;4,923101;6656,173956;-568362387,302680;0,002090;0,061911;1,642836;0,059721;0,146726;0,855596;0,745642;0,135733;0,035000;0,008644;0,005000;1250,000000;97,059699;16,674576;5,746183;2,049090;1,006165;3,003951;6,000000
6;0,023931;0,124720;0,218788;4,914268;6599,794180;-313386028,385801;0,002675;0,040708;1,511069;0,069394;0,149394;0,893238;0,764933;0,151556;0,036728;0,009103;0,006258;1250,000000;99,274680;17,224731;5,805391;2,051867;1,004726;3,013822;6,000000
7;0,046427;0,110170;0,192525;4,927426;6693,492465;-800722601,807714;0,004200;0,073332;1,724610;0,058586;0,133939;0,852518;0,668364;0,130162;0,045151;0,004552;0,002500;1250,000000;96,114059;16,531206;5,696510;2,056297;1,003495;3,003301;6,000000
8;0,050184;0,107990;0,181855;4,932867;6709,880553;-909685056,162072;0,003066;0,079014;1,772120;0,061596;0,120259;0,849650;0,605433;0,127774;0,038526;0,007727;0,011292;1250,000000;96,801295;15,964582;5,645850;2,055240;1,004332;3,014301;6,000000
9;0,052980;0,105320;0,186372;4,935216;6727,434700;-1083274715,785900;0,003073;0,083214;1,800590;0,058260;0,128112;0,883162;0,631445;0,126540;0,023411;0,007276;0,006274;1250,000000;98,684022;16,314036;5,647970;2,032556;1,003823;3,010297;6,000000
10;0,049789;0,107880;0,187197;4,930213;6712,662631;-901383631,063999;0,002441;0,078672;1,758647;0,058966;0,128231;0,903226;0,656630;0,122148;0,028571;0,003636;0,007509;1250,000000;99,830650;16,490694;5,624010;2,040127;1,002365;3,011824;6,000000
11;0,049036;0,108620;0,191120;4,930051;6706,506798;-812941925,801410;0,002909;0,077252;1,734856;0,057619;0,133502;0,865248;0,690141;0,118042;0,033557;0,006369;0,012516;1250,000000;98,354500;16,620247;5,626078;2,046396;1,004019;3,019743;6,000000
12;0,029541;0,121770;0,213788;4,917030;6621,221341;-356864346,280653;0,002525;0,048688;1,556798;0,065400;0,148388;0,899281;0,769627;0,140170;0,031773;0,007283;0,010000;1250,000000;97,605769;17,042983;5,757280;2,047118;1,004050;3,017876;6,000000
