Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,026013;0,131130;0,224944;4,815843;6405,768255;-1260731463,517758;0,003553;0,040000;1,156395;0,074205;0,150739;0,921986;0,795087;0,153984;0,041736;0,006827;0,007519;1000,000000;100,977005;17,595835;5,832685;2,067540;1,004360;3,010117;6,000000
2;0,005949;0,116550;0,207740;4,863773;6499,395462;-1943582800,641211;0,003469;0,040000;1,411549;0,058705;0,149035;0,863636;0,769872;0,126066;0,040201;0,007276;0,007528;1000,000000;96,144477;16,968408;5,671539;2,055805;1,004960;3,018112;6,000000
3;0,008098;0,115720;0,206684;4,871871;6508,872276;-2182500628,056647;0,003012;0,040001;1,465981;0,060380;0,146305;0,894366;0,751441;0,130152;0,030100;0,008644;0,002503;1000,000000;97,897730;16,711875;5,660357;2,034872;1,004542;3,006311;6,000000
4;0,012222;0,113530;0,201009;4,880788;6520,424690;-2494794472,298655;0,002291;0,040004;1,554303;0,061352;0,139657;0,862069;0,758376;0,119500;0,018395;0,005469;0,008761;1000,000000;95,511054;16,627153;5,562757;2,025800;1,003532;3,014027;6,000000
5;-0,016661;0,126010;0,221672;4,826547;6435,272114;-1338259182,531547;0,002060;0,040000;1,197296;0,067927;0,153745;0,884615;0,772962;0,157329;0,036728;0,008182;0,003750;1000,000000;98,832344;17,284613;5,875256;2,052405;1,004970;3,004702;6,000000
6;-0,039546;0,137710;0,237705;4,797586;6366,931425;-1059986184,238888;0,002732;0,040000;1,073517;0,079640;0,158065;0,908772;0,818710;0,175242;0,036851;0,004093;0,012500;1000,000000;100,102542;17,958165;5,947474;2,048698;1,002086;3,020534;6,000000
7;-0,002441;0,119970;0,210127;4,853027;6476,905607;-1754797571,369544;0,001893;0,040000;1,334964;0,064787;0,145341;0,846690;0,754510;0,138210;0,040067;0,008640;0,007500;1000,000000;96,605357;16,933389;5,736299;2,054084;1,004819;3,012713;6,000000
8;-0,006279;0,122740;0,217233;4,847105;6456,646688;-1636148887,663730;0,002084;0,040000;1,305976;0,063208;0,154025;0,855634;0,776425;0,143725;0,045075;0,008644;0,010000;1000,000000;97,001600;16,999122;5,780943;2,058180;1,005022;3,013515;6,000000
9;0,003212;0,117380;0,209023;4,863360;6490,929520;-2027412091,718028;0,001714;0,040000;1,416989;0,062273;0,146750;0,883803;0,767009;0,128635;0,040201;0,008186;0,010000;1000,000000;98,246398;16,988971;5,653436;2,054611;1,006326;3,018578;6,000000
10;0,002426;0,118150;0,210096;4,863685;6489,338728;-1941870171,719094;0,001771;0,040000;1,397777;0,062797;0,147299;0,897887;0,781631;0,126231;0,030201;0,009091;0,008750;1000,000000;99,390857;17,038904;5,644219;2,033242;1,005413;3,013264;6,000000
11;0,004511;0,117220;0,208039;4,865110;6500,223894;-1881487447,220761;0,002935;0,040001;1,392989;0,061200;0,146839;0,863158;0,765201;0,130415;0,035176;0,007279;0,012531;1000,000000;95,217230;16,857049;5,690948;2,042550;1,004056;3,016947;6,000000
12;-0,039681;0,137710;0,237231;4,790996;6364,956296;-901227993,869272;0,002518;0,040000;1,051406;0,076409;0,160823;0,907473;0,813833;0,177568;0,035235;0,005007;0,006266;1000,000000;98,823721;17,867013;5,990600;2,058006;1,003188;3,008220;6,000000
13;0,004844;0,117350;0,210622;4,866258;6496,125655;-2034343223,751609;0,002373;0,040000;1,426001;0,060077;0,150545;0,897163;0,777351;0,130406;0,026801;0,007276;0,005000;1000,000000;99,037961;16,923018;5,661701;2,034259;1,004691;3,004101;6,000000
