Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,107603;0,160740;0,287731;4,684437;6132,877248;-2115652016,338789;0,003755;0,040000;0,795129;0,084197;0,203534;0,926056;0,814211;0,287421;0,026801;0,010018;0,010013;750,000000;101,703020;17,870860;6,118979;2,040219;1,006849;3,013124;6,000000
2;-0,097823;0,154290;0,283342;4,700922;6159,427683;-2293528658,996393;0,001967;0,040000;0,843559;0,081823;0,201519;0,878049;0,822842;0,276954;0,038526;0,007734;0,006250;750,000000;98,676964;17,740674;6,121249;2,058739;1,003631;3,009557;6,000000
3;-0,045188;0,122770;0,217620;4,766632;6299,449285;-3173095785,525838;0,002480;0,040000;1,122783;0,064862;0,152758;0,887324;0,782637;0,143882;0,028333;0,008189;0,010013;750,000000;96,742624;16,979095;5,747966;2,042619;1,004906;3,015731;6,000000
4;-0,025778;0,112920;0,198728;4,796976;6365,012129;-3637344944,838089;0,002180;0,040000;1,261410;0,060588;0,138140;0,875433;0,753063;0,113199;0,020101;0,010018;0,008750;750,000000;96,602129;16,793013;5,543874;2,022740;1,006201;3,012713;6,000000
5;-0,084464;0,143880;0,255446;4,706393;6199,422717;-2293668164,160287;0,003429;0,040000;0,867352;0,077009;0,178438;0,865248;0,797775;0,226550;0,035117;0,007286;0,011278;750,000000;97,969822;17,458286;6,069984;2,053309;1,004299;3,014451;6,000000
6;-0,134697;0,185300;0,354871;4,671646;6039,878039;-1978929734,363466;0,003672;0,040000;0,744663;0,083613;0,271259;0,925267;0,836482;0,429538;0,047138;0,003640;0,010000;750,000000;101,025374;18,185640;6,354885;2,057533;1,002100;3,012312;6,000000
7;-0,046873;0,121910;0,211974;4,757133;6306,444569;-2949266968,238135;0,002368;0,040000;1,071179;0,066242;0,145732;0,854093;0,780284;0,135650;0,036851;0,006824;0,003750;750,000000;95,922272;17,187683;5,733151;2,051359;1,005314;3,006804;6,000000
8;-0,057916;0,126910;0,218567;4,738034;6275,024692;-2708424621,588555;0,003949;0,040000;0,993003;0,070257;0,148309;0,857639;0,787565;0,146577;0,046901;0,005007;0,005019;750,000000;96,489076;17,367082;5,791093;2,070464;1,002500;3,008670;6,000000
9;-0,048553;0,123160;0,214185;4,755393;6297,395166;-2982899413,084751;0,002355;0,040000;1,073530;0,066370;0,147815;0,873188;0,786082;0,138055;0,028381;0,005462;0,013784;750,000000;98,166061;17,335713;5,714629;2,050569;1,002969;3,023197;6,000000
10;-0,058128;0,128710;0,226257;4,743890;6267,151381;-2816775091,648159;0,002802;0,040000;1,020410;0,069283;0,156974;0,903571;0,808360;0,156313;0,021812;0,003183;0,012531;750,000000;100,243025;17,469493;5,807005;2,017873;1,002032;3,020328;6,000000
11;-0,047619;0,122520;0,210324;4,764765;6307,885554;-3000707333,416662;0,002498;0,040000;1,083010;0,072432;0,137893;0,858156;0,791316;0,129716;0,031826;0,005912;0,007509;750,000000;95,293771;17,245011;5,669659;2,036208;1,003646;3,012222;6,000000
